latitude,longitude,land_use_type,concealment
34.18585858585859,-118.16363636363637,light_vegetation,0.5
34.18585858585859,-118.16161616161617,open_ground,0.1
34.18585858585859,-118.15959595959596,road,0.1
34.18585858585859,-118.15757575757576,water,0.1
34.18585858585859,-118.15555555555555,water,0.1
34.18585858585859,-118.15353535353536,water,0.1
34.18585858585859,-118.15151515151516,water,0.1
34.18585858585859,-118.14949494949495,water,0.1
34.18585858585859,-118.14747474747475,water,0.1
34.18585858585859,-118.14545454545454,light_vegetation,0.5
34.18585858585859,-118.14343434343435,open_ground,0.1
34.18585858585859,-118.14141414141415,light_vegetation,0.5
34.18585858585859,-118.13939393939394,road,0.1
34.18585858585859,-118.13737373737374,open_ground,0.1
34.18585858585859,-118.13535353535353,light_vegetation,0.5
34.18585858585859,-118.13333333333334,open_ground,0.1
34.18585858585859,-118.13131313131314,forest,0.9
34.18585858585859,-118.12929292929293,forest,0.9
34.18585858585859,-118.12727272727273,forest,0.9
34.18585858585859,-118.12525252525252,forest,0.9
34.18585858585859,-118.12323232323233,forest,0.9
34.18585858585859,-118.12121212121212,open_ground,0.1
34.18585858585859,-118.11919191919192,road,0.1
34.18585858585859,-118.11717171717171,open_ground,0.1
34.18585858585859,-118.11515151515151,light_vegetation,0.5
34.18585858585859,-118.11313131313132,light_vegetation,0.5
34.18585858585859,-118.11111111111111,open_ground,0.1
34.18585858585859,-118.10909090909091,light_vegetation,0.5
34.18585858585859,-118.1070707070707,open_ground,0.1
34.18585858585859,-118.1050505050505,open_ground,0.1
34.18585858585859,-118.10303030303031,open_ground,0.1
34.18585858585859,-118.1010101010101,light_vegetation,0.5
34.18585858585859,-118.0989898989899,road,0.1
34.18585858585859,-118.0969696969697,open_ground,0.1
34.18585858585859,-118.0949494949495,water,0.1
34.18585858585859,-118.0929292929293,water,0.1
34.18585858585859,-118.0909090909091,water,0.1
34.18585858585859,-118.08888888888889,forest,0.9
34.18585858585859,-118.08686868686868,forest,0.9
34.18585858585859,-118.0848484848485,forest,0.9
34.18585858585859,-118.08282828282829,forest,0.9
34.18585858585859,-118.08080808080808,forest,0.9
34.18585858585859,-118.07878787878788,road,0.1
34.18585858585859,-118.07676767676767,open_ground,0.1
34.18585858585859,-118.07474747474748,open_ground,0.1
34.18585858585859,-118.07272727272728,light_vegetation,0.5
34.18585858585859,-118.07070707070707,light_vegetation,0.5
34.18585858585859,-118.06868686868687,open_ground,0.1
34.18585858585859,-118.06666666666666,light_vegetation,0.5
34.18585858585859,-118.06464646464647,light_vegetation,0.5
34.18585858585859,-118.06262626262627,open_ground,0.1
34.18585858585859,-118.06060606060606,open_ground,0.1
34.18585858585859,-118.05858585858586,road,0.1
34.18585858585859,-118.05656565656565,open_ground,0.1
34.18585858585859,-118.05454545454546,open_ground,0.1
34.18585858585859,-118.05252525252526,open_ground,0.1
34.18585858585859,-118.05050505050505,light_vegetation,0.5
34.18585858585859,-118.04848484848485,open_ground,0.1
34.18585858585859,-118.04646464646464,forest,0.9
34.18585858585859,-118.04444444444445,forest,0.9
34.18585858585859,-118.04242424242425,forest,0.9
34.18585858585859,-118.04040404040404,forest,0.9
34.18585858585859,-118.03838383838384,road,0.1
34.18585858585859,-118.03636363636363,open_ground,0.1
34.18585858585859,-118.03434343434344,open_ground,0.1
34.18585858585859,-118.03232323232324,water,0.1
34.18585858585859,-118.03030303030303,water,0.1
34.18585858585859,-118.02828282828283,water,0.1
34.18585858585859,-118.02626262626262,water,0.1
34.18585858585859,-118.02424242424243,water,0.1
34.18585858585859,-118.02222222222223,water,0.1
34.18585858585859,-118.02020202020202,light_vegetation,0.5
34.18585858585859,-118.01818181818182,road,0.1
34.18585858585859,-118.01616161616161,open_ground,0.1
34.18585858585859,-118.01414141414142,open_ground,0.1
34.18585858585859,-118.01212121212122,light_vegetation,0.5
34.18585858585859,-118.01010101010101,open_ground,0.1
34.18585858585859,-118.0080808080808,open_ground,0.1
34.18585858585859,-118.0060606060606,open_ground,0.1
34.18585858585859,-118.00404040404041,forest,0.9
34.18585858585859,-118.0020202020202,forest,0.9
34.18585858585859,-118.0,road,0.1
34.18787878787879,-118.2,road,0.1
34.18787878787879,-118.1979797979798,open_ground,0.1
34.18787878787879,-118.1959595959596,open_ground,0.1
34.18787878787879,-118.1939393939394,open_ground,0.1
34.18787878787879,-118.1919191919192,open_ground,0.1
34.18787878787879,-118.18989898989899,open_ground,0.1
34.18787878787879,-118.18787878787879,light_vegetation,0.5
34.18787878787879,-118.18585858585858,light_vegetation,0.5
34.18787878787879,-118.18383838383839,light_vegetation,0.5
34.18787878787879,-118.18181818181819,open_ground,0.1
34.18787878787879,-118.17979797979798,road,0.1
34.18787878787879,-118.17777777777778,open_ground,0.1
34.18787878787879,-118.17575757575757,light_vegetation,0.5
34.18787878787879,-118.17373737373738,forest,0.9
34.18787878787879,-118.17171717171718,forest,0.9
34.18787878787879,-118.16969696969697,forest,0.9
34.18787878787879,-118.16767676767677,forest,0.9
34.18787878787879,-118.16565656565656,forest,0.9
34.18787878787879,-118.16363636363637,forest,0.9
34.18787878787879,-118.16161616161617,light_vegetation,0.5
34.18787878787879,-118.15959595959596,road,0.1
34.18787878787879,-118.15757575757576,water,0.1
34.18787878787879,-118.15555555555555,water,0.1
34.18787878787879,-118.15353535353536,water,0.1
34.18787878787879,-118.15151515151516,water,0.1
34.18787878787879,-118.14949494949495,water,0.1
34.18787878787879,-118.14747474747475,water,0.1
34.18787878787879,-118.14545454545454,open_ground,0.1
34.18787878787879,-118.14343434343435,light_vegetation,0.5
34.18787878787879,-118.14141414141415,open_ground,0.1
34.18787878787879,-118.13939393939394,road,0.1
34.18787878787879,-118.13737373737374,open_ground,0.1
34.18787878787879,-118.13535353535353,open_ground,0.1
34.18787878787879,-118.13333333333334,open_ground,0.1
34.18787878787879,-118.13131313131314,forest,0.9
34.18787878787879,-118.12929292929293,forest,0.9
34.18787878787879,-118.12727272727273,forest,0.9
34.18787878787879,-118.12525252525252,forest,0.9
34.18787878787879,-118.12323232323233,forest,0.9
34.18787878787879,-118.12121212121212,open_ground,0.1
34.18787878787879,-118.11919191919192,road,0.1
34.18787878787879,-118.11717171717171,light_vegetation,0.5
34.18787878787879,-118.11515151515151,open_ground,0.1
34.18787878787879,-118.11313131313132,open_ground,0.1
34.18787878787879,-118.11111111111111,light_vegetation,0.5
34.18787878787879,-118.10909090909091,open_ground,0.1
34.18787878787879,-118.1070707070707,open_ground,0.1
34.18787878787879,-118.1050505050505,open_ground,0.1
34.18787878787879,-118.10303030303031,light_vegetation,0.5
34.18787878787879,-118.1010101010101,light_vegetation,0.5
34.18787878787879,-118.0989898989899,road,0.1
34.18787878787879,-118.0969696969697,open_ground,0.1
34.18787878787879,-118.0949494949495,water,0.1
34.18787878787879,-118.0929292929293,water,0.1
34.18787878787879,-118.0909090909091,water,0.1
34.18787878787879,-118.08888888888889,forest,0.9
34.18787878787879,-118.08686868686868,forest,0.9
34.18787878787879,-118.0848484848485,forest,0.9
34.18787878787879,-118.08282828282829,forest,0.9
34.18787878787879,-118.08080808080808,forest,0.9
34.18787878787879,-118.07878787878788,road,0.1
34.18787878787879,-118.07676767676767,open_ground,0.1
34.18787878787879,-118.07474747474748,light_vegetation,0.5
34.18787878787879,-118.07272727272728,open_ground,0.1
34.18787878787879,-118.07070707070707,open_ground,0.1
34.18787878787879,-118.06868686868687,light_vegetation,0.5
34.18787878787879,-118.06666666666666,open_ground,0.1
34.18787878787879,-118.06464646464647,open_ground,0.1
34.18787878787879,-118.06262626262627,open_ground,0.1
34.18787878787879,-118.06060606060606,open_ground,0.1
34.18787878787879,-118.05858585858586,road,0.1
34.18787878787879,-118.05656565656565,light_vegetation,0.5
34.18787878787879,-118.05454545454546,open_ground,0.1
34.18787878787879,-118.05252525252526,light_vegetation,0.5
34.18787878787879,-118.05050505050505,light_vegetation,0.5
34.18787878787879,-118.04848484848485,light_vegetation,0.5
34.18787878787879,-118.04646464646464,forest,0.9
34.18787878787879,-118.04444444444445,forest,0.9
34.18787878787879,-118.04242424242425,forest,0.9
34.18787878787879,-118.04040404040404,forest,0.9
34.18787878787879,-118.03838383838384,road,0.1
34.18787878787879,-118.03636363636363,open_ground,0.1
34.18787878787879,-118.03434343434344,open_ground,0.1
34.18787878787879,-118.03232323232324,water,0.1
34.18787878787879,-118.03030303030303,water,0.1
34.18787878787879,-118.02828282828283,water,0.1
34.18787878787879,-118.02626262626262,water,0.1
34.18787878787879,-118.02424242424243,water,0.1
34.18787878787879,-118.02222222222223,water,0.1
34.18787878787879,-118.02020202020202,open_ground,0.1
34.18787878787879,-118.01818181818182,road,0.1
34.18787878787879,-118.01616161616161,open_ground,0.1
34.18787878787879,-118.01414141414142,open_ground,0.1
34.18787878787879,-118.01212121212122,open_ground,0.1
34.18787878787879,-118.01010101010101,open_ground,0.1
34.18787878787879,-118.0080808080808,open_ground,0.1
34.18787878787879,-118.0060606060606,forest,0.9
34.18787878787879,-118.00404040404041,forest,0.9
34.18787878787879,-118.0020202020202,forest,0.9
34.18787878787879,-118.0,road,0.1
34.18989898989899,-118.2,road,0.1
34.18989898989899,-118.1979797979798,light_vegetation,0.5
34.18989898989899,-118.1959595959596,light_vegetation,0.5
34.18989898989899,-118.1939393939394,open_ground,0.1
34.18989898989899,-118.1919191919192,open_ground,0.1
34.18989898989899,-118.18989898989899,open_ground,0.1
34.18989898989899,-118.18787878787879,open_ground,0.1
34.18989898989899,-118.18585858585858,open_ground,0.1
34.18989898989899,-118.18383838383839,open_ground,0.1
34.18989898989899,-118.18181818181819,open_ground,0.1
34.18989898989899,-118.17979797979798,road,0.1
34.18989898989899,-118.17777777777778,open_ground,0.1
34.18989898989899,-118.17575757575757,open_ground,0.1
34.18989898989899,-118.17373737373738,forest,0.9
34.18989898989899,-118.17171717171718,forest,0.9
34.18989898989899,-118.16969696969697,forest,0.9
34.18989898989899,-118.16767676767677,forest,0.9
34.18989898989899,-118.16565656565656,forest,0.9
34.18989898989899,-118.16363636363637,forest,0.9
34.18989898989899,-118.16161616161617,open_ground,0.1
34.18989898989899,-118.15959595959596,road,0.1
34.18989898989899,-118.15757575757576,water,0.1
34.18989898989899,-118.15555555555555,water,0.1
34.18989898989899,-118.15353535353536,water,0.1
34.18989898989899,-118.15151515151516,water,0.1
34.18989898989899,-118.14949494949495,water,0.1
34.18989898989899,-118.14747474747475,water,0.1
34.18989898989899,-118.14545454545454,light_vegetation,0.5
34.18989898989899,-118.14343434343435,open_ground,0.1
34.18989898989899,-118.14141414141415,open_ground,0.1
34.18989898989899,-118.13939393939394,road,0.1
34.18989898989899,-118.13737373737374,open_ground,0.1
34.18989898989899,-118.13535353535353,open_ground,0.1
34.18989898989899,-118.13333333333334,open_ground,0.1
34.18989898989899,-118.13131313131314,forest,0.9
34.18989898989899,-118.12929292929293,forest,0.9
34.18989898989899,-118.12727272727273,forest,0.9
34.18989898989899,-118.12525252525252,forest,0.9
34.18989898989899,-118.12323232323233,forest,0.9
34.18989898989899,-118.12121212121212,open_ground,0.1
34.18989898989899,-118.11919191919192,road,0.1
34.18989898989899,-118.11717171717171,open_ground,0.1
34.18989898989899,-118.11515151515151,open_ground,0.1
34.18989898989899,-118.11313131313132,light_vegetation,0.5
34.18989898989899,-118.11111111111111,open_ground,0.1
34.18989898989899,-118.10909090909091,open_ground,0.1
34.18989898989899,-118.1070707070707,open_ground,0.1
34.18989898989899,-118.1050505050505,open_ground,0.1
34.18989898989899,-118.10303030303031,light_vegetation,0.5
34.18989898989899,-118.1010101010101,open_ground,0.1
34.18989898989899,-118.0989898989899,road,0.1
34.18989898989899,-118.0969696969697,open_ground,0.1
34.18989898989899,-118.0949494949495,water,0.1
34.18989898989899,-118.0929292929293,water,0.1
34.18989898989899,-118.0909090909091,water,0.1
34.18989898989899,-118.08888888888889,forest,0.9
34.18989898989899,-118.08686868686868,forest,0.9
34.18989898989899,-118.0848484848485,forest,0.9
34.18989898989899,-118.08282828282829,forest,0.9
34.18989898989899,-118.08080808080808,forest,0.9
34.18989898989899,-118.07878787878788,road,0.1
34.18989898989899,-118.07676767676767,open_ground,0.1
34.18989898989899,-118.07474747474748,open_ground,0.1
34.18989898989899,-118.07272727272728,open_ground,0.1
34.18989898989899,-118.07070707070707,light_vegetation,0.5
34.18989898989899,-118.06868686868687,open_ground,0.1
34.18989898989899,-118.06666666666666,open_ground,0.1
34.18989898989899,-118.06464646464647,open_ground,0.1
34.18989898989899,-118.06262626262627,open_ground,0.1
34.18989898989899,-118.06060606060606,open_ground,0.1
34.18989898989899,-118.05858585858586,road,0.1
34.18989898989899,-118.05656565656565,light_vegetation,0.5
34.18989898989899,-118.05454545454546,open_ground,0.1
34.18989898989899,-118.05252525252526,open_ground,0.1
34.18989898989899,-118.05050505050505,light_vegetation,0.5
34.18989898989899,-118.04848484848485,light_vegetation,0.5
34.18989898989899,-118.04646464646464,forest,0.9
34.18989898989899,-118.04444444444445,forest,0.9
34.18989898989899,-118.04242424242425,forest,0.9
34.18989898989899,-118.04040404040404,forest,0.9
34.18989898989899,-118.03838383838384,road,0.1
34.18989898989899,-118.03636363636363,open_ground,0.1
34.18989898989899,-118.03434343434344,open_ground,0.1
34.18989898989899,-118.03232323232324,water,0.1
34.18989898989899,-118.03030303030303,water,0.1
34.18989898989899,-118.02828282828283,water,0.1
34.18989898989899,-118.02626262626262,water,0.1
34.18989898989899,-118.02424242424243,water,0.1
34.18989898989899,-118.02222222222223,water,0.1
34.18989898989899,-118.02020202020202,open_ground,0.1
34.18989898989899,-118.01818181818182,road,0.1
34.18989898989899,-118.01616161616161,open_ground,0.1
34.18989898989899,-118.01414141414142,open_ground,0.1
34.18989898989899,-118.01212121212122,open_ground,0.1
34.18989898989899,-118.01010101010101,open_ground,0.1
34.18989898989899,-118.0080808080808,light_vegetation,0.5
34.18989898989899,-118.0060606060606,forest,0.9
34.18989898989899,-118.00404040404041,forest,0.9
34.18989898989899,-118.0020202020202,forest,0.9
34.18989898989899,-118.0,road,0.1
34.1919191919192,-118.2,road,0.1
34.1919191919192,-118.1979797979798,open_ground,0.1
34.1919191919192,-118.1959595959596,light_vegetation,0.5
34.1919191919192,-118.1939393939394,open_ground,0.1
34.1919191919192,-118.1919191919192,open_ground,0.1
34.1919191919192,-118.18989898989899,open_ground,0.1
34.1919191919192,-118.18787878787879,open_ground,0.1
34.1919191919192,-118.18585858585858,open_ground,0.1
34.1919191919192,-118.18383838383839,light_vegetation,0.5
34.1919191919192,-118.18181818181819,light_vegetation,0.5
34.1919191919192,-118.17979797979798,road,0.1
34.1919191919192,-118.17777777777778,open_ground,0.1
34.1919191919192,-118.17575757575757,light_vegetation,0.5
34.1919191919192,-118.17373737373738,open_ground,0.1
34.1919191919192,-118.17171717171718,forest,0.9
34.1919191919192,-118.16969696969697,forest,0.9
34.1919191919192,-118.16767676767677,forest,0.9
34.1919191919192,-118.16565656565656,forest,0.9
34.1919191919192,-118.16363636363637,open_ground,0.1
34.1919191919192,-118.16161616161617,open_ground,0.1
34.1919191919192,-118.15959595959596,road,0.1
34.1919191919192,-118.15757575757576,water,0.1
34.1919191919192,-118.15555555555555,water,0.1
34.1919191919192,-118.15353535353536,water,0.1
34.1919191919192,-118.15151515151516,water,0.1
34.1919191919192,-118.14949494949495,water,0.1
34.1919191919192,-118.14747474747475,water,0.1
34.1919191919192,-118.14545454545454,open_ground,0.1
34.1919191919192,-118.14343434343435,open_ground,0.1
34.1919191919192,-118.14141414141415,open_ground,0.1
